tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt4806012,33,0.6789946034942946,34,0.06766742432528446,0,Comedic Quests and Capers → Satirical Escapades,Comedic Quests and Capers,"Unifying films with lighthearted, humorous narratives that often feature adventurous protagonists on a mission or journey.",Satirical Escapades,8.586149,3.842094
tt4820278,16,1.0,10,1.7154099802050287e-307,10,Wholesome Family Fantasies → Lighthearted Escapism,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Lighthearted Escapism,6.7540207,-0.52886343
tt4827420,29,0.719796059497377,30,0.02474088073794976,0,Romantic NYC Comedies → Dark Romantic NYC,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Dark Romantic NYC,5.2565093,3.0634334
tt4836580,17,0.5368504958887463,18,0.027652525746999612,5,Medieval Fantasy Odyssey Cluster → Contemporary Urban Fantasy,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Contemporary Urban Fantasy,7.6574717,0.8895749
tt4837328,2,1.0,7,0.004328648311985796,0,Indian Action Dramas → Romantic Indian Dramas,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Romantic Indian Dramas,10.597136,-1.7826847
tt4846232,36,0.6317540111064849,43,0.039157324727065124,2,Crime Thrillers of Despair → Psychological Descent into Darkness,Crime Thrillers of Despair,"These films explore the darker side of human nature, delving into crime and suspense in a gritty, unflinching narrative.",Psychological Descent into Darkness,7.475643,5.9274287
tt4846340,14,1.0,12,0.03128352381399395,5,The Biographical Odyssey Cluster → Historical Figures' Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Historical Figures' Quests,9.29425,1.2037845
tt4849438,17,0.5884184563731093,16,0.026560141204298688,4,Medieval Fantasy Odyssey Cluster → Chivalric Dramas,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Chivalric Dramas,7.9564962,0.7495962
tt4851640,3,1.0,9,0.022313406263593235,5,East Asian Action Cinema Cluster → Buddy Cop Dramas,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Buddy Cop Dramas,10.352827,1.2843225
tt4856996,-1,0.0,39,0.07050331707189182,-1,Outlier,,,,7.907946,4.8197236
tt4857264,26,1.0,39,1.5607478060995393e-307,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.829209,5.0916395
tt4865436,-1,0.0,42,0.08496579139242474,-1,Outlier,,,,7.675198,4.981371
tt4875652,40,0.9360545326369046,42,0.02057324015288522,4,Psychological Thrillers of Isolation → Isolated Quests with Humor,Psychological Thrillers of Isolation,"These films feature protagonists navigating dark, suspenseful worlds with heightened tension and psychological distress.",Isolated Quests with Humor,8.082585,5.231266
tt4877122,10,1.0,16,0.03245259479446463,11,Whimsical Fantasy Comedies → Sci-Fi Whimsy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Sci-Fi Whimsy Romps,7.895421,-2.1115572
tt4877488,-1,0.0,20,0.031199147015286456,-1,Outlier,,,,8.006207,4.598432
tt4879798,38,1.0,11,0.030463461680459106,32,Psychological Horror Thrillers → Thriller Subversions,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thriller Subversions,7.4018917,3.9981015
tt4881806,8,0.8106182466915756,11,0.04759253583402667,6,Cyberpunk Odyssey Cluster → Neo-Noir Action Odyssey,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neo-Noir Action Odyssey,8.28224,1.7182177
tt4894198,32,1.0,34,0.04630329131590779,2,LA Noir Thrillers → California Gothic Horror,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",California Gothic Horror,7.446337,5.7046776
tt4895628,14,1.0,12,0.03380431998190873,5,The Biographical Odyssey Cluster → Historical Figures' Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Historical Figures' Quests,9.232139,1.2291147
tt4907976,42,0.8420636201850911,43,0.06175419394229663,1,Gritty Crime Thrillers → Crime Thrillers with Family Focus,Gritty Crime Thrillers,Character-driven dramas exploring the darker aspects of human nature and morality.,Crime Thrillers with Family Focus,8.078057,5.4144473
tt4908742,8,1.0,11,0.04338636696141347,9,Cyberpunk Odyssey Cluster → Satirical Cyberpunk Revival,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Satirical Cyberpunk Revival,7.7699304,1.1588556
tt4909730,30,1.0,29,0.04995300148132256,5,Romantic Comedies of Self-Discovery → Female-Centric RomComs of Growth,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Female-Centric RomComs of Growth,5.3449216,2.027625
tt4911940,16,1.0,10,0.0459115532711676,7,Wholesome Family Fantasies → Heartwarming Quests,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Quests,6.6979103,-0.10986069
tt4912910,41,0.9091647071667543,43,0.06463515908004994,0,High-Octane Thrill Ride → Thrill Ride with a Twist,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thrill Ride with a Twist,9.826352,4.7373977
tt4913966,37,1.0,38,0.028501366929653826,0,The Shadowed Psyche Cluster → Psychological Hauntings,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Hauntings,6.0929604,4.285606
tt4916630,14,1.0,15,0.04865233180823634,3,The Biographical Odyssey Cluster → American Exceptionalism Sub-Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",American Exceptionalism Sub-Cluster,8.770591,1.6258616
tt4923002,-1,0.0,37,0.04853462994999587,-1,Outlier,,,,6.7995,4.280964
tt4935334,38,1.0,37,0.09748552397653201,22,Psychological Horror Thrillers → Supernatural Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Supernatural Psychological Thrillers,6.759698,4.1376715
tt4935418,22,1.0,38,1.5195208967077704e-307,4,Dark Fantasy Horror Realm → Dark European Gothic,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Dark European Gothic,6.8322597,2.9742286
tt4954522,-1,0.0,37,0.039989395367487454,-1,Outlier,,,,7.224649,4.133087
tt4963830,16,1.0,10,0.053580655494594336,7,Wholesome Family Fantasies → Heartwarming Quests,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Quests,6.8543963,-0.36359102
tt4966046,38,1.0,37,0.05018488285011399,14,Psychological Horror Thrillers → Thriller with a Human Focus,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thriller with a Human Focus,7.3352976,4.6590424
tt4970880,18,0.8463143120459445,17,0.07089691285498964,1,Whimsical Fantastical Comedies → Fantastical Quest Comedies,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Fantastical Quest Comedies,7.154103,1.2488979
tt4971346,32,1.0,34,0.044920174112775935,5,LA Noir Thrillers → LA Noir Thrillers: Resilience Reborn,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",LA Noir Thrillers: Resilience Reborn,7.5112605,5.6598287
tt4972582,38,1.0,37,0.08915937055729643,13,Psychological Horror Thrillers → Crime-Driven Psychological Horror,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Crime-Driven Psychological Horror,7.3619933,4.7340455
tt4977524,-1,0.0,42,0.06999898660499822,-1,Outlier,,,,7.6960073,4.6259294
tt4991512,29,0.4989150890349483,30,0.024906781216906846,2,Romantic NYC Comedies → Optimistic Love Stories,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Optimistic Love Stories,5.0782294,2.8832617
tt4992060,22,1.0,38,1.5890148400798425e-307,2,Dark Fantasy Horror Realm → Psychological Shadows Realm,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Psychological Shadows Realm,6.8205876,2.9931834
tt4997398,16,1.0,10,0.04667552866246326,7,Wholesome Family Fantasies → Heartwarming Quests,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Quests,6.791404,-0.3357891
tt4998632,32,1.0,34,1.7944776600244834e-307,4,LA Noir Thrillers → Noir Thrill Ride,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",Noir Thrill Ride,7.8782144,5.6134677
tt5013056,14,1.0,12,0.0707804924532846,10,The Biographical Odyssey Cluster → War-Era Coming-of-Age,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",War-Era Coming-of-Age,9.966435,1.465526
tt5013688,37,0.8985464282483991,38,0.043950752520500576,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.4685774,4.536541
tt5015218,8,1.0,11,1.051848756189378e-307,30,Cyberpunk Odyssey Cluster → Neuro-Horror Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Horror Subcluster,7.5996847,1.5815858
tt5022702,38,1.0,37,0.036729292934240966,6,Psychological Horror Thrillers → Thrill Ride of Survival,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thrill Ride of Survival,7.608625,4.6321244
tt5024728,8,1.0,11,0.0369022599073718,16,Cyberpunk Odyssey Cluster → Neuro-Dystopian Thrillers,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Dystopian Thrillers,7.870302,1.7059321
tt5027774,-1,0.0,39,0.03924679577911892,-1,Outlier,,,,7.9741154,4.504091
tt5028340,16,1.0,10,0.024754014993308083,11,Wholesome Family Fantasies → Epic Quests and Wonderlands,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Wonderlands,6.926155,-0.45987827
tt5029668,-1,0.0,15,0.045732889928631996,-1,Outlier,,,,8.859707,1.0052537
tt5029776,10,1.0,16,0.042802601711796284,14,Whimsical Fantasy Comedies → East Asian Whimsy Comedies,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",East Asian Whimsy Comedies,7.672767,-2.0008826
tt5033998,-1,0.0,43,0.06601161203963607,-1,Outlier,,,,9.50995,4.334429
tt5034838,8,1.0,11,0.04274360460617951,-1,Cyberpunk Odyssey Cluster → (sub-outlier),Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",(sub-outlier),8.3571415,1.1845565
tt5039578,30,1.0,29,0.0650733911006446,0,Romantic Comedies of Self-Discovery → California Dream RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",California Dream RomComs,5.737232,2.2512708
tt5039860,15,1.0,14,3.568596416049001e-307,1,The Biographical Odyssey Cluster → Urban Psychological Thrillers,The Biographical Odyssey Cluster,"These films celebrate the lives and artistry of remarkable individuals through powerful, music-driven narratives.",Urban Psychological Thrillers,7.7100854,0.37711728
tt5039994,38,1.0,37,0.04436343910383724,16,Psychological Horror Thrillers → Crime-Driven Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Crime-Driven Psychological Thrillers,7.400107,4.8411894
tt5040012,22,0.6131533605919152,38,0.021480235442201134,5,Dark Fantasy Horror Realm → Medieval Macabre Realms,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Medieval Macabre Realms,6.8439245,2.9746573
tt5052298,3,1.0,19,0.020102813773651293,25,East Asian Action Cinema Cluster → Psychological Thriller Subcluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Psychological Thriller Subcluster,10.582845,1.6258798
tt5052424,29,1.0,30,2.0910802868019e-307,0,Romantic NYC Comedies → Dark Romantic NYC,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Dark Romantic NYC,5.096042,2.9640908
tt5052448,37,0.7469051386215859,26,0.04535737154104964,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.599979,4.77395
tt5052474,-1,0.0,41,0.06485210105268432,-1,Outlier,,,,9.414434,5.0669746
tt5074352,14,0.7957188106434184,15,0.052442940790765336,-1,The Biographical Odyssey Cluster → (sub-outlier),The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",(sub-outlier),8.870797,1.0801235
tt5078330,26,0.76519327621089,37,0.05701321785656061,1,The Shadowed Thrill Ride → Psychological Descent into Darkness,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Psychological Descent into Darkness,6.376423,4.6189938
tt5078656,5,0.25179154716103536,4,0.0364789570220007,0,The Underdog's Triumph → Triumph of Innocence,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Triumph of Innocence,8.957458,0.87279713
tt5080908,37,0.8818821592977775,26,0.03707559398648975,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.3587675,4.669046
tt5083738,14,1.0,9,0.044653521956072605,9,The Biographical Odyssey Cluster → Epic Historical Narratives,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Historical Narratives,8.989174,1.2488396
tt5086770,16,0.9282077404232392,18,0.032867632663432546,5,Wholesome Family Fantasies → Southern Gothic Fantasies,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Southern Gothic Fantasies,6.696349,0.119068116
tt5089786,14,1.0,15,0.06358414497133133,7,The Biographical Odyssey Cluster → Triumph Over Adversity,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Triumph Over Adversity,8.720736,1.1715571
tt5091014,-1,0.0,23,0.04261563664704132,-1,Outlier,,,,6.2429314,1.6419535
tt5091530,38,1.0,37,0.03749725612268672,14,Psychological Horror Thrillers → Thriller with a Human Focus,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thriller with a Human Focus,7.471852,4.755351
tt5092380,8,1.0,11,0.02588801005062948,41,Cyberpunk Odyssey Cluster → Psychological Cyberpunk Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Psychological Cyberpunk Subcluster,7.7212973,1.3312839
tt5093026,14,1.0,15,0.05003270298402079,12,The Biographical Odyssey Cluster → Crime-Driven Biographies,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Crime-Driven Biographies,8.674277,1.6242179
tt5093668,14,1.0,15,0.050816176066104855,-1,The Biographical Odyssey Cluster → (sub-outlier),The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",(sub-outlier),8.499971,1.633587
tt5095030,8,0.8325989406753795,17,0.029750110131419667,17,Cyberpunk Odyssey Cluster → Neon Dreamscape Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Dreamscape Cluster,8.131366,0.62396634
tt5096628,25,1.0,31,2.4906646109218984e-307,2,French Romantic Dramas → French Coming-of-Age Romances,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,French Coming-of-Age Romances,5.965337,3.1954355
tt5096846,29,0.9601448906499953,30,0.011620797712272339,0,Romantic NYC Comedies → Dark Romantic NYC,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Dark Romantic NYC,5.1189923,2.9951632
tt5104604,3,1.0,10,8.03223103618774e-308,1,East Asian Action Cinema Cluster → Fantastical Adventure Rail,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Fantastical Adventure Rail,9.157328,-0.57501674
tt5108870,8,1.0,11,0.050728022426564455,6,Cyberpunk Odyssey Cluster → Neo-Noir Action Odyssey,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neo-Noir Action Odyssey,8.153214,1.6290295
tt5109280,10,1.0,16,0.048803411628163554,14,Whimsical Fantasy Comedies → East Asian Whimsy Comedies,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",East Asian Whimsy Comedies,8.035945,-1.8650197
tt5109784,37,0.7527472389520748,38,0.05723738645950757,6,The Shadowed Psyche Cluster → The Darkened Mirror,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",The Darkened Mirror,6.3673725,4.4113035
tt5113040,10,1.0,16,0.020406653204578927,13,Whimsical Fantasy Comedies → Animated Buddy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Animated Buddy Romps,7.6581445,-2.1653917
tt5113044,10,1.0,16,0.021308990905184403,13,Whimsical Fantasy Comedies → Animated Buddy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Animated Buddy Romps,7.62213,-2.0953135
tt5113250,-1,0.0,42,0.1221425121381217,-1,Outlier,,,,8.110614,5.358622
tt5116504,42,1.0,43,5.804860915145117e-307,3,Gritty Crime Thrillers → Crime Thrillers of Deceit,Gritty Crime Thrillers,Character-driven dramas exploring the darker aspects of human nature and morality.,Crime Thrillers of Deceit,8.331955,5.21823
tt5117372,-1,0.0,42,0.12114183792453453,-1,Outlier,,,,7.9825287,5.320901
tt5140878,37,1.0,38,0.05094210606003325,0,The Shadowed Psyche Cluster → Psychological Hauntings,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Hauntings,6.1060767,4.4032702
tt5144174,26,1.0,39,0.022196109453669642,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.6615286,5.330316
tt5147214,3,1.0,19,0.016766607163755,29,East Asian Action Cinema Cluster → High-Octane Heroism Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",High-Octane Heroism Cluster,10.487032,1.9497805
tt5153236,30,0.8406342172469295,28,0.07638514625547284,10,Romantic Comedies of Self-Discovery → European Romantic Escapes,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",European Romantic Escapes,5.929377,2.1458123
tt5157456,14,1.0,12,1.538682396856047e-307,16,The Biographical Odyssey Cluster → Medieval Epics,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Medieval Epics,9.410513,1.2660704
tt5160954,8,1.0,11,0.036269711537303295,30,Cyberpunk Odyssey Cluster → Neuro-Horror Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Horror Subcluster,7.580235,1.6439743
tt5164214,34,0.4368690245227208,20,0.029748450764002482,1,Buddy Cop Comedies → High-Octane Buddy Cops,Buddy Cop Comedies,"Unifying these films is their blend of humor, action, and male friendship.",High-Octane Buddy Cops,8.09073,4.5393376
tt5164432,23,0.9514181297069094,24,0.05065940605250734,1,Coming-of-Age Romances → Comedic Coming-of-Ages,Coming-of-Age Romances,"These films share a focus on the emotional and relational aspects of growing up, often with a romantic subplot.",Comedic Coming-of-Ages,5.695685,1.4646766
tt5165344,2,1.0,3,0.00906822183666618,7,Indian Action Dramas → Psychological Thriller Sub cluster,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Psychological Thriller Sub cluster,11.287645,-1.6156944
tt5167966,3,1.0,10,0.010692439390216512,22,East Asian Action Cinema Cluster → Romantic Realism Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Romantic Realism Cluster,9.872645,0.20699212
tt5173032,26,1.0,37,0.03952639390989911,1,The Shadowed Thrill Ride → Psychological Descent into Darkness,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Psychological Descent into Darkness,6.494625,4.7905817
tt5177088,41,0.6041866472300027,43,0.06499998581449941,0,High-Octane Thrill Ride → Thrill Ride with a Twist,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thrill Ride with a Twist,9.595322,4.9319816
tt5177120,13,1.0,12,0.0964568483080074,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.711481,2.4447386
tt5186236,14,1.0,12,0.020718505207130845,5,The Biographical Odyssey Cluster → Historical Figures' Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Historical Figures' Quests,9.242208,1.1436151
tt5186714,-1,0.0,26,0.03314390587470828,-1,Outlier,,,,7.5325294,5.026997
tt5192674,40,1.0,42,2.3754874252184043e-307,4,Psychological Thrillers of Isolation → Isolated Quests with Humor,Psychological Thrillers of Isolation,"These films feature protagonists navigating dark, suspenseful worlds with heightened tension and psychological distress.",Isolated Quests with Humor,7.9427667,5.3498154
tt5193790,13,0.57670541218497,12,0.10236370257811621,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.388193,2.193198
tt5195828,38,0.9214456872953422,37,0.07752067133621092,10,Psychological Horror Thrillers → Atmospheric Psychological Terror,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Atmospheric Psychological Terror,7.0491714,4.2289076
tt5198068,10,1.0,16,1.2173168645471665e-307,1,Whimsical Fantasy Comedies → Fantastical Romps with Heroes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps with Heroes,8.023571,-1.4398723
tt5206260,10,1.0,16,0.039154549837789515,17,Whimsical Fantasy Comedies → Fantasy Family Farce,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantasy Family Farce,7.8083205,-2.1098015
tt5215952,3,0.7277889832290992,17,0.016582255694209732,-1,East Asian Action Cinema Cluster → (sub-outlier),East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",(sub-outlier),10.254871,1.1740445
tt5218346,16,1.0,10,0.04841078891376885,1,Wholesome Family Fantasies → Immersive Fantasy Escapism,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Immersive Fantasy Escapism,7.157086,-0.1499567
tt5220122,10,1.0,16,0.028920892881030138,19,Whimsical Fantasy Comedies → Fantastical Romps & Escapades,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps & Escapades,7.8592205,-2.080097
tt5227660,3,1.0,10,0.006782694812239072,23,East Asian Action Cinema Cluster → Romantic East Asian Cinema,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Romantic East Asian Cinema,9.846699,0.61096555
tt5227746,8,1.0,11,0.02931002565093443,12,Cyberpunk Odyssey Cluster → The Melancholic Vanguard,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",The Melancholic Vanguard,8.060102,1.3575139
tt5246700,38,1.0,37,0.062426410114306274,15,Psychological Horror Thrillers → Dramatized Psychological Terror,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Dramatized Psychological Terror,7.316358,4.279863
tt5247022,-1,0.0,28,0.04556352619371442,-1,Outlier,,,,6.1292634,2.4807115
tt5247776,30,1.0,28,0.07102365463845277,25,Romantic Comedies of Self-Discovery → European Melancholic Romances,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",European Melancholic Romances,5.565314,2.5513978
tt5252606,38,1.0,11,1.7474769930079164e-307,2,Psychological Horror Thrillers → Comedic Subversion Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Comedic Subversion Thrillers,7.310503,3.5876534
tt5254610,43,1.0,41,0.04360968775923467,4,Action Thrill Ride Cluster → High-Octane Adventure Cluster,Action Thrill Ride Cluster,"These films share a high-octane blend of intense action, suspenseful thrills, and relentless chases.",High-Octane Adventure Cluster,9.169755,5.0915103
tt5254886,8,1.0,11,0.0213842445323707,31,Cyberpunk Odyssey Cluster → Dystopian Realism Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Dystopian Realism Cluster,8.316074,0.84133476
tt5255524,0,0.8927888994400492,3,0.0006262727484719462,0,The American Frontier Odyssey → Western Quests and Legends,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Western Quests and Legends,-5.4921455,-0.15921311
tt5259966,30,1.0,29,0.04071739066284768,22,Romantic Comedies of Self-Discovery → Comedies of Heartfelt Growth,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedies of Heartfelt Growth,5.5403295,1.8258959
tt5261644,3,1.0,10,0.02460637019045138,22,East Asian Action Cinema Cluster → Romantic Realism Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Romantic Realism Cluster,9.717966,0.0012981297
tt5265960,37,0.9979099594902241,26,0.06027243288439307,3,The Shadowed Psyche Cluster → Fractured Inner Realms,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Fractured Inner Realms,6.2542357,4.59452
tt5287168,14,1.0,12,0.05587639297783656,27,The Biographical Odyssey Cluster → The Historical Epic Subcluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",The Historical Epic Subcluster,9.820295,1.2726401
tt5294550,14,1.0,15,0.05999451836082926,3,The Biographical Odyssey Cluster → American Exceptionalism Sub-Cluster,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",American Exceptionalism Sub-Cluster,8.732938,1.6297736
tt5302918,4,1.0,5,3.886700917291598e-307,-1,Triumph Over Adversity Stories → (sub-outlier),Triumph Over Adversity Stories,"These films celebrate underdog victories and overcoming challenges, often with inspirational biographical narratives.",(sub-outlier),8.988678,1.1590499
tt5308322,37,0.8795467047349238,26,0.048787656938203444,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.3733087,4.7853694
