tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt1972571,38,0.7460783923316906,42,0.03592543140832195,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.430468,5.7264485
tt1972591,14,0.8642723255960236,11,0.02999604021624644,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.410733,10.767261
tt1972779,27,0.7568649974301165,20,0.0712128040552766,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),11.441848,9.574807
tt1974419,28,0.6384129276399834,41,0.029710127026226784,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),10.38973,7.2258415
tt19757204,4,0.6919516816619321,8,0.01941417085955083,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),10.764578,12.553723
tt19773302,7,1.0,13,0.04495798216032589,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.7205067,9.571827
tt1977895,35,0.666074553478902,32,0.05471254788885984,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.092527,6.4758325
tt1979320,17,0.745528246728974,16,0.10096366428880683,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),7.9185753,9.186294
tt1979376,8,1.0,11,0.043833378956481026,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.594807,13.947864
tt1979388,8,1.0,11,0.03834112197657766,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.622871,13.705307
tt19799018,39,0.5684023163236746,40,0.03890237766626542,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),10.456748,5.6809373
tt1980209,30,0.5267924216806128,31,0.038020875675695,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.645625,7.3656383
tt1980929,6,0.9046774994831952,5,0.01825081760994335,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.246505,10.908679
tt1981115,7,0.6205610998032685,14,0.05228788559401863,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.311385,10.681595
tt1981128,7,1.0,13,0.02008994252905002,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.118477,10.207954
tt1981677,6,0.8118517046918775,5,0.019574440000683178,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.0695143,10.932887
tt19838634,38,0.8037437741542353,42,0.027416454173200867,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.751958,5.840481
tt1985949,8,1.0,11,9.49013290222386e-308,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.749232,14.11144
tt1985966,8,1.0,11,0.02088061745281647,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.716191,14.075977
tt19868164,27,1.0,20,0.08878664433061066,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.620251,9.879854
tt1988621,34,0.7786384507006224,13,0.0513245281583312,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.492241,6.849615
tt19890316,27,1.0,20,0.09387234362821072,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.58251,9.924635
tt1989485,34,1.0,13,0.05755141404097196,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.192167,7.420758
tt1989486,-1,0.0,40,0.036823937462246346,-1,Outlier,,,,11.4513445,5.991483
tt1990314,30,0.4397212486971211,22,0.03461462581897406,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),10.946846,6.238878
tt1991245,35,0.614217329315686,34,0.051880890746709915,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.04441,6.3511453
tt1992258,-1,0.0,40,0.03544097787388004,-1,Outlier,,,,10.182232,5.5547657
tt1999159,11,1.0,8,0.024678660029400567,1,Family Adventure Fantasies → American Family Comedies,Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",American Family Comedies,9.626689,11.677407
tt1999995,34,1.0,35,0.06806240863123814,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.746812,6.3294277
tt2002718,-1,0.0,41,0.0290167149734917,-1,Outlier,,,,11.8893585,6.0514703
tt2005151,17,1.0,16,2.8276200728633795e-307,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.407361,8.968023
tt2005374,-1,0.0,41,0.07513499658224926,-1,Outlier,,,,10.5785265,5.57012
tt2006040,34,1.0,13,0.06559531677673427,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.451727,7.2213693
tt20112746,7,0.9894565693757307,13,0.05511248417023022,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.11339,9.298741
tt2011311,4,1.0,8,4.843717430682946e-308,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,12.693072,11.677557
tt20113412,10,1.0,18,2.163097898005935e-307,-1,Medieval Epic Quests → (sub-outlier),Medieval Epic Quests,"Films featuring heroic protagonists, medieval settings, and action-packed adventures.",(sub-outlier),9.529562,9.734868
tt2013293,-1,0.0,19,0.010811909861420188,-1,Outlier,,,,9.216236,9.786877
tt2015381,7,0.9131013979860889,14,0.052912788836282025,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,8.385581,10.815488
tt2015478,27,1.0,26,2.3135102511287084e-307,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.863792,9.119873
tt2017038,13,1.0,34,1.9377939450335284e-307,-1,Prison of Fear → (sub-outlier),Prison of Fear," Films that immerse viewers in claustrophobic, suspenseful environments.",(sub-outlier),11.596723,6.3946385
tt20183562,34,1.0,35,0.018847110306423574,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.622833,6.038986
tt20199226,8,1.0,11,0.047904306983458475,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.56045,13.716316
tt2020110,3,0.8002886622156525,9,0.007262830802006782,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.714843,8.1963825
tt20221436,5,0.8292789782723307,6,0.018882453658113623,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.712252,12.315032
tt20222202,34,0.924884681915315,35,0.05318673931802237,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.252955,6.2839375
tt20225374,7,1.0,13,0.012923176275065536,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.57187,10.639023
tt20227448,35,0.5656527553553342,34,0.048145623212002824,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.053575,6.304191
tt20228124,34,1.0,13,0.0350111180507319,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.040542,6.783464
tt2023587,-1,0.0,35,0.08164800682661412,-1,Outlier,,,,7.722432,7.2436056
tt2023690,-1,0.0,22,0.029751810408402777,-1,Outlier,,,,11.187994,6.9511247
tt20244248,-1,0.0,40,0.13039080212134863,-1,Outlier,,,,11.200633,5.781778
tt2024432,30,1.0,31,3.062647072141894e-307,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.761363,7.5825458
tt2024469,33,0.5899025297152118,32,0.03786870940799391,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.73554,6.1794
tt2024544,18,1.0,19,4.986045032874391e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),8.761725,9.944401
tt2025690,19,1.0,18,4.1619543962691705e-307,-1,Wartime Humanism → (sub-outlier),Wartime Humanism,Films exploring the human condition amidst war and conflict.,(sub-outlier),9.182515,10.730596
tt2034761,11,1.0,14,1.4956879535818584e-307,0,Family Adventure Fantasies → Epic Quest Fantasies,Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",Epic Quest Fantasies,9.013531,11.72071
tt2034800,4,0.8744182753121673,11,0.02626799288918242,2,Beneath the Neon Veil → Shadows Beneath the Glow,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath the Glow,11.681302,11.243202
tt20358284,-1,0.0,40,0.0335105740114209,-1,Outlier,,,,10.094093,5.5521708
tt2039393,28,1.0,41,1.6767938345152267e-307,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),10.941014,7.188741
tt2040454,38,1.0,42,0.03045946801641616,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.529399,5.7550755
tt20414642,-1,0.0,39,0.02505714597920538,-1,Outlier,,,,10.817776,5.723626
tt20424130,37,1.0,40,3.92573536907112e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.525191,6.467715
tt2048770,7,1.0,13,9.46486684617157e-308,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.5265713,9.756873
tt2050604,4,1.0,10,0.01195492818502281,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,13.179441,10.96943
tt2051879,7,1.0,13,0.02654797369467336,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.6074986,9.922522
tt2053425,25,1.0,24,1.8344172598457916e-307,-1,French Romantic Turmoil → (sub-outlier),French Romantic Turmoil,Exploring the complexities and passions of love in France.,(sub-outlier),10.51107,7.6347265
tt2053463,33,1.0,32,3.1849533517332933e-307,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.725275,6.1085186
tt2057392,-1,0.0,42,0.08931574097379198,-1,Outlier,,,,12.389865,5.7712407
tt2058673,-1,0.0,38,0.038798893658448554,-1,Outlier,,,,11.902215,6.786093
tt20603692,4,0.9618944973594061,11,0.01850994487861799,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.36613,11.370084
tt2062661,7,1.0,13,0.03732446475556645,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,8.032696,8.997312
tt2066051,5,0.20100994190028904,6,0.016970331276671517,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.96519,11.913644
tt2066133,-1,0.0,26,0.04194907205980318,-1,Outlier,,,,11.820709,8.454674
tt2069948,33,1.0,32,4.084073671090113e-307,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.410745,6.002686
tt2071491,13,0.9734227777319382,21,0.025136570758617912,-1,Prison of Fear → (sub-outlier),Prison of Fear," Films that immerse viewers in claustrophobic, suspenseful environments.",(sub-outlier),8.487528,8.635087
tt2072220,-1,0.0,18,0.06490029800287372,-1,Outlier,,,,9.622454,10.375827
tt2072233,-1,0.0,40,0.035737267564834085,-1,Outlier,,,,10.910204,5.6062465
tt2072933,34,1.0,13,2.048068651782876e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.414852,7.147344
tt2073661,-1,0.0,39,0.05391200262208552,-1,Outlier,,,,10.717209,6.52078
tt2076822,7,1.0,13,0.01452043539369967,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.6688504,10.75912
tt2080374,17,0.6529906490773895,16,0.08639942733848138,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.253472,9.469045
tt2082197,2,1.0,4,0.003700519391128434,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.783567,12.823369
tt2083383,3,1.0,9,4.591082948898318e-308,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.7987347,8.094552
tt20836144,33,0.6845533969872482,32,0.05931763577646362,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.710238,5.83379
tt2084970,-1,0.0,17,0.05779707022580654,-1,Outlier,,,,8.860037,9.843306
tt20857676,11,1.0,14,0.05194698920402993,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),8.841009,11.455091
tt2086938,12,0.780431630582138,19,0.022199218962671793,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),9.866442,10.59175
tt20879602,27,1.0,20,0.08920719862317648,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.61789,9.899525
tt2089863,12,0.9801560936162846,19,0.017844825540852184,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),10.13724,10.4775715
tt2090465,39,0.8726981101129061,40,0.032577655879823655,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),10.044962,5.5755525
tt2090515,34,0.9236015831380224,21,0.0705912245473673,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.579074,7.4346414
tt2091256,8,1.0,11,0.03806223735616856,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.664966,13.797833
tt2093991,-1,0.0,18,0.12639916442535828,-1,Outlier,,,,8.783071,10.352561
tt2094018,37,1.0,40,3.741044615802932e-307,-1,Southern Family Dramas → (sub-outlier),Southern Family Dramas,Films exploring family struggles and moral conflicts set in the American South.,(sub-outlier),10.578605,6.5384107
tt2094064,27,1.0,26,0.0897803277185976,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.820798,8.825648
tt2094766,7,1.0,13,0.012940562340235464,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.286239,10.34423
tt2096673,8,1.0,11,0.03781217803424259,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.666925,14.000016
tt20969586,7,1.0,13,8.515459492120753e-308,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.488819,10.312248
tt2097298,3,0.2724948028189363,9,0.009382768850756363,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),7.314183,8.673612
tt2101341,36,1.0,41,3.624518203697715e-307,-1,Gritty Urban Psychological Thrillers → (sub-outlier),Gritty Urban Psychological Thrillers,"These films explore the darker aspects of human nature through flawed, emotionally withdrawn protagonists navigating crime-ridden urban landscapes.",(sub-outlier),11.257273,5.5442443
tt2101441,-1,0.0,37,0.12139228165912083,-1,Outlier,,,,10.799674,6.1753144
tt2102472,-1,0.0,18,0.07348924111824003,-1,Outlier,,,,9.589236,10.322142
tt2103254,27,1.0,26,0.07464050834285578,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.935393,9.301874
tt2103267,27,1.0,26,0.05562875097089878,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.1598835,8.898378
tt2103281,7,1.0,13,0.011111852675179997,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.682943,10.692908
tt2105044,34,1.0,35,0.05651522918547298,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),7.760709,6.9212704
tt2106361,-1,0.0,38,0.07975124296029902,-1,Outlier,,,,11.734905,6.3047986
tt2106739,26,1.0,27,2.264056670028457e-307,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.856937,8.00969
tt21081126,7,1.0,13,0.04606521838293793,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.784485,9.517315
tt2109184,35,0.7625713846551324,34,0.04322459963659694,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),7.68069,6.746243
tt2109248,7,1.0,14,0.039602122108014386,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.119746,10.486307
tt21097018,4,1.0,8,4.938696281364153e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.576355,11.727644
tt21100460,34,1.0,35,0.03194661531340352,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.659161,6.123363
tt2110388,15,0.9109588676000434,14,0.04723253729898476,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.528529,9.919486
tt2111274,28,0.7424489853320929,41,0.03265967546193187,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),10.547572,7.37571
tt2112287,21,1.0,34,1.645692070489977e-307,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.264372,8.540914
tt2112981,6,0.7935550553883658,5,0.014622828615089019,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.209379,10.784076
tt2113681,31,1.0,30,2.901547090469907e-307,-1,Quirky Action Comedies → (sub-outlier),Quirky Action Comedies,Character-driven comedies with adventurous plots and offbeat humor.,(sub-outlier),11.7049885,8.284292
tt2113792,7,1.0,13,0.021479043275436968,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.8854713,9.078951
tt2114358,30,0.8314135082264837,31,0.04380534930971771,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.763454,7.1829066
tt21157408,-1,0.0,36,0.029309287531460466,-1,Outlier,,,,11.329913,6.445433
tt21158192,12,0.4603760304862859,19,0.04508638736206755,1,War and Mourning Films → East Asian War Epics,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,East Asian War Epics,9.652063,10.596348
tt2116974,16,1.0,9,3.0764357909339856e-307,-1,The Turbulent Artisan's Journey → (sub-outlier),The Turbulent Artisan's Journey,"These films explore the complex, often tumultuous lives of artists and creatives.",(sub-outlier),7.7221847,9.712
tt21187572,34,1.0,35,2.9800261859980485e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),7.530342,7.050786
tt2118775,4,1.0,31,4.879596548490051e-308,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,13.242111,10.567842
tt2119532,18,1.0,19,6.37639313245693e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),8.91355,10.061645
tt2120120,7,0.9131013979860889,14,0.05536566642250144,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,8.392277,10.661957
tt21222462,39,0.42468925701547733,40,0.04155720251530539,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),10.229819,5.601885
tt21223048,27,1.0,26,0.05504146575237181,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.609429,9.454601
tt21226152,12,0.6541331228492674,19,0.02774777849570907,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),10.124963,10.64865
tt21226774,27,1.0,20,0.08521440846341484,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.656017,9.781602
tt21235248,-1,0.0,14,0.02877904469875073,-1,Outlier,,,,9.22114,10.438289
tt2124926,39,0.4897803781507341,40,0.04405843681035802,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),10.470481,5.8287005
tt2125435,-1,0.0,11,0.015315472880638786,-1,Outlier,,,,10.0179205,9.93909
tt21255308,27,1.0,20,0.06971387694810853,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.711673,9.512046
tt2125663,33,1.0,32,3.805241312922919e-307,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.465358,6.026138
tt21261712,16,1.0,9,3.1450003152428056e-307,-1,The Turbulent Artisan's Journey → (sub-outlier),The Turbulent Artisan's Journey,"These films explore the complex, often tumultuous lives of artists and creatives.",(sub-outlier),7.620495,9.758095
tt21263500,4,1.0,14,5.321823377412636e-308,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,12.47689,11.377559
tt2126355,-1,0.0,41,0.021428395896346448,-1,Outlier,,,,11.491017,6.4509754
tt21267296,34,0.7925610010436507,13,0.047440561546363044,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.063764,6.9016104
tt2128535,30,1.0,31,3.1386611332533004e-307,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.809642,7.3618116
